v1,v2, , , 
NINGUNO,Yo creo que si por que no tienen la culpa y ellos no merecen sufrir por los errores de los adultos , , , 
NINGUNO,"Existen y conozco casos que se dan.. por mi parte lo pensaria muy bien ya que una infidelidad es dificil de perdonar, pero un niño no tiene la culpa de nacer en ese tipo de situaciones...tomari­a una decision madura y al final hacerme cargo.. ", , , 
NINGUNO,"Pues si lo adoptaria Por que es un ser humano que necesita cuidados, amor y sobre todo tiempo y no tiene la culpa de los errores de sus padres", , , 
PRETENSION,"No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella. ", , , 
NINGUNO,"Si seria capaz, el niño no tiene la culpa de la infidelidad del padre o madre. Quizas fue un error o incluso si el amor mutuo se acaba, cuando una persona ama de verdad esta dispuesta a perdonar ", , , 
NINGUNO,"En una infidelidad todo se rompe, muchas veces muy dificil de llevar, pero si se llega a superar aquello si seria capaz de hacerlo siempre y cuando se hagan las cosas claras y no tomar como excusa la adopcion para intentar dar una solucion a aquello que quizas no lo tenga.. ", , , 
NINGUNO,Si por que el hijo necesita ayuda ya que ella no podria mantenerlo ella sola, , , 
NINGUNO,Si el padre antes de fallecer fue sincero y acepto y explico todo no tendria problema por que el hijo de esa infidelidad no tendria nada que ver con lo que cometio el papa yo si lo adoptari­a y aparte tambien seria los hermanos de mis hijos., , , 
PRETENSION,"No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada3", , , 
NINGUNO,"considero que brindar un hogar a un niño es una bendicion que Dios le esta dando por intermedio de nosotros. Si la adopcion es una de las soluciones, si lo hari­a, sin ver lo que haya pasado con la pareja que haya tenido entre ellos una infidelidad. ", , , 
NINGUNO,La verdad es una gran pregunta... Sin duda es una responsabilidad inmensa pero los niños no son responsables de los errores de los adultos y si si lo haria si adoptari­a , , , 
NINGUNO,SI PORQUE ES ALGO TRISTE , , , 
NINGUNO,Estoy de acuerdo, , , 
NINGUNO,Si porque no me gustaria que se quede sin la falta de una madre o un padre, , , 
NINGUNO,Yo si lo haria, , , 
NINGUNO,"El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasion. Lograr perdonar la infidelidad es el caso. ¿Luego de que sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padres? ", , , 
NINGUNO,"Si, pero primero se debe perdonar cualquier acto de infidelidad.", , , 
NINGUNO,"Es difIcil perdonar una infidelidad, pero los niños no tienen la culpa de los errores de sus padres. Asi que yo si adoptaria y  le brindaria el amor y cariño del padre que perdia", , , 
NINGUNO,"la verdad si, ellos no tienen la culpa de los errores de los padres  ", , , 
NINGUNO,"Si adoptari­a al hijo del papa de mi hija, el cual ya no seria mi pareja. ", , , 
NINGUNO,si lo adoptaria , , , 
PRETENSION,"En si una infidelidad es dificil de perdonar, ya que rompia toda confianza que ah depositado en la relacion, seguir con aquella relacion no sera conveniente para la persona afectada", , , 
NINGUNO,"Lo pensaria demasiado por que a pesar de ser producto de una infidelidad, el hijo no tendria la culpa y aunque me estan comprometiendo de primeras lo aceptari­a y dari­a todo para que me reconozca como padre. ", , , 
PRETENSION,"Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hari­a es ayudarlo. ", , , 
NINGUNO,"Si, pienso que un ser tan inocente tal y como lo es un niño, debe recibir todo el apoyo posible en este tipo de hechos lamentables, ademas de que aquel ser vivo no tiene culpa de los actos realizados por su madre o padre biologico.", , , 
NINGUNO,El niño no tuvo la culpa asi que si adoptaria , , , 
PRETENSION,Es para pensarlo pero en un principio si ya que estaria dolido pero el niño no tiene la culpa , , , 
NINGUNO,"Ningun Niño tiene la culpa, hay que ayudar al projimo. ", , , 
NINGUNO,"La verdad que si, la vida no es siempre justa para todos, uno nunca sabe si la propia familia de aquella persona quiera saber del niño o no. Por eso no hay que ignorarlo ya que no tiene la culpa de lo sucedido. ", , , 
NINGUNO,"Si, pero la infidelidad es una falta de respeto en una relacion pero tambien el niño no tienen la culpa de los errores de sus padres. ", , , 
PRETENSION,no la infidelidad no se perdona  , , , 
PRETENSION,"Cuando existe infedelidad es dificil de superar, pero no se ponen a pensar que el niño tambien tiene derecho a un hogar, es verdd lo que se dice ¿Por que no se hace responsable el padre del niño? A pocas personas se puede llamar Padre o Madre.", , , 
NINGUNO,"Si, porque el niño no tiene la culpa de los errores de sus padres ", , , 
NINGUNO,Si pq el niño no tiene culpa , , , 
NINGUNO,"si lo adoptaria , para que el niño no se sienta solo ", , , 
NINGUNO,el niño no tiene la culpa, , , 
NINGUNO,"muy buena pregunta , si el niño queda huerfano sin ningun familiar que  se haga cargo de el . En mi caso si lo adoptaria recordemos que el no tiene la culpa de la infidelidad del pasado y tiene derecho a un hogar. ", , , 
NINGUNO,"Claro que si, el niño no tiene culpa de nada", , , 
NINGUNO,"Como dicen una infidelidad es dificil de perdonar y superar, pero los niñs no tienen la culpa de los actos que comenten los adultos asi que si, si adoptari­a.", , , 
PRETENSION,Intentaria buscar la forma racional de resolverlo pacificamente, , , 
NINGUNO,"Si, ya que el niño no tiene la culpa de nada, aunque la infidelidad no se le perdonaria tan rapido pero eso no es motivo para que el niño no sea adoptado. ", , , 
PRETENSION,"Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio.", , , 
NINGUNO,Talvez ....porque ese niño no tiene a nadie mas para que lo cuide y que le den educacion., , , 
NINGUNO,si lo adoptaria porque el niño o tiene la culpa de la infidelidad de uno de sus padres , , , 
NINGUNO,que todos no tenemos el mismo corazon que otros, , , 
NINGUNO,Si xq el niñ no tiene la culpa de lo que hacen sus padres , , , 
NINGUNO,Si por que el niño no tiene la culpa, , , 
NINGUNO,"si, porque el niño no tiene la culpa de la infidelidad de los padres... ", , , 
NINGUNO,"Si, porque no tendria el corazon de dejarlo a una criatura inocente a la de Dios. ", , , 
NINGUNO,"Si , por que el niño o niña merece una familia y no tiene la culpa de los errores que cometieron los padres y seria feo que el niño/a quede en adopcion ", , , 
PRETENSION,adoptaria al niño siempre y cuando el representante del niño no este en condiciones de hacerse responsable del individuo, , , 
PRETENSION,"e visto casos asi pero x mi parte tendra que pensarlo ya q un niño no tiene la culpa de nada ya q los culpables son las personas adultas ,pero x mi parte siempre brindaria mi apoyo...", , , 
NINGUNO,"Es una situacion de analisis, en este caso un hijo no tiene la culpa de haber sufrido una ruptura familiar. Por lo tanto se deberia brindar la ayuda necesaria para el bienestar del niño. ", , , 
NINGUNO,"Una situacion muy complicada, pero el niño no tiene la culpa de nada, asi que si asumiria esa responsabilidad. ", , , 
NINGUNO,"Los niños no tienen la culpa de los errores que hacen sus padre,todos merecen amor ", , , 
NINGUNO,yo si adoptaria un hijo ya que es un humano , , , 
NINGUNO,cualquier padre o madre puede adoptar un hijo siempre y cuando este dispuesto a cuidarlo y amarlo sin resentimiento. , , , 
PRETENSION,la verdad no , , , 
PRETENSION,"es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso croticas de las personas", , , 
NINGUNO,"Si, porque un niño no tiene la culpa de los errores de los padres ", , , 
NINGUNO,claro que si adoptaria , , , 
NINGUNO,Si seria capaz porque los niños no son culpables de nada. , , , 
NINGUNO,adoptar a un niño no es malo pero si queremos debemos de hacerlo de corazon , , , 
NINGUNO,en mi caso si adoptaria. , , , 
NINGUNO,claro que si , , , 
NINGUNO,"infidelidad se puede perdonar , lo importante es cuidar a un niño con amor ", , , 
NINGUNO,"Pues si, un niño no tiene culpa ", , , 
NINGUNO,yo si adoptaria , , , 
NINGUNO,"Ellos son inocentes y no tienen la culpa de la situacion que viven esas personas, hay que valorar el sentimiento del niño y protegerlo ", , , 
NINGUNO,"Uno no pide nacer, ni mucho menos elige los padres que quiere tener; por ello jami¡s un niño va a tener la culpa de los errores que ha cometido alguno de sus padres. Entonces yo si seri­a capaz de adoptarlo.", , , 
NINGUNO,"Claro que si, ya que el padre de ese niño o niña ha fallecido, si estuviese vivo no lo haria ya que el seria el padre y seria un tanto incomodo ", , , 
NINGUNO,Hay que amar al projimo y protegerlo. , , , 
PRETENSION,"no, creo que la parte progenitora viva debe cuidarlo. ", , , 
NINGUNO,"Nunca tomaria una desicion donde implique lastimar a mi familia o seres querido ,   todos tenemos  a alguien que nos inspira a ser mejor  en mi caso es Dios y mis padres .  Entonces  si mi éxito es lastimar o fallarle a alguien , no gracias ", , , 
NINGUNO,"Frase estereotipo com muchas interpretaciones. Sin embargo, de manera amplia diría que bienestar de seres queridos > “éxito en la vida”. ", , , 
NINGUNO," Rotundamente NO, para mi, mis seres queridos deben ser parte fundamental de mi exito, ellos son los que me apoyan en cada paso que doy, no es justo que por preocuparme sólo por mí, les de la espalda o los traicione.", , , 
NINGUNO," No, jamás tomaría decisiones que afectaran a mi familia.", , , 
NINGUNO,"No, si para llegar al éxito afectas negativamente a alguien no se llamaría  éxito.", , , 
NINGUNO,"No, no me gusta tomar decisiones que afecten negativamente a mi familia, incluso si eso significa perder un puesto de mucha importancia, o perder mi libertad o incluso mi vida, mi familia siempre será primero.", , , 
NINGUNO,"No, porque no le haría daño a mi familia ya que ellos siempre están en todo momento para toda clase de situacición que suceda están  para apoyar mutuamente. ", , , 
NINGUNO,"no tomaría decisiones negativas que afecten a mis seres queridos ya que eso influirá en mi estado de ánimo por lo cual iré en decaída y al final terminaré mal como mis seres queridos, siempre tomaría decisiones positivas hacia mi y hacia mi familia", , , 
NINGUNO,"No, porque las decisiones que yo tomé solo me deberán afectar a mí. ", , , 
NINGUNO," No,no lo haría. A pesar de que me encantaría tener éxito, el hecho de que algo le afecte a mis familiares, me afectaría mi mismo también. Me sería muy difícil ver que las personas que más amo, sufren.", , , 
NINGUNO,"No, no lo haria, seria algo muy inmoral.", , , 
NINGUNO,"no porque el éxito de la vida se consigue con toda nuestra familia que nos rodea, ya que no es fácil conseguir algo sin esfuerzo y apoyo incondicional", , , 
NINGUNO, pregunta dificil. Pues depende de la situacion, , , 
NINGUNO,"No, no se llamaría ""éxito"" cuando haces algo negativo a los demás, tenemos valores y principios, que nos hacen diferentes, sabemos que el éxito se trata de dejar huella en cada aspecto de nuestras vidas de manera positiva", , , 
NINGUNO,"No lo he hecho, más bien tomo decisiones que influyan de forma positiva tanto en mi como en los que me rodean, mi familia es mi pilar para poder lograr mis objetivos.", , , 
NINGUNO,"No, porque no le haría daño a mi familia ya que ellos siempre están en todo momento ", , , 
NINGUNO," Si no fuese por la familia no se lograría conseguir éxito en la vida. Pues la familia es la que enseña los valores, ellos te enseñan el camino correcto, son parte de tí. Así que, no haría nada que los afecte y peor si es de forma negativa.", , , 
NINGUNO,"No, ya que el éxito se logra pensando en el bien común", , , 
NINGUNO,jamás dañaría a nadie para obtener algún beneficio., , , 
NINGUNO,"No tomaría decisiones que lastimaran a mis seres queridos, porque el éxito real sería compartir con ellos cada uno de mis logros no lastimarlos. ", , , 
NINGUNO,"Uno siempre buzca el éxito, siempre pensando en el bienestar y el apoyo de la familia.", , , 
NINGUNO,No porque mi familia es lo más importante y no tomaría decisiones que los perjudique es por eso que como  hijo quiero siempre que ellos me aconsejen y apoyen mediante una decisión grupal. , , , 
NINGUNO,"para lograr exitos en la vida de una persona , no es necesario lastimar a un miembro de nuestra familia los exitos se logran con responsabilidad respeto y saber muy bien lo que quieres hacer y lo que en verdar quieres llegar hacer en un futuro en tu vida", , , 
NINGUNO,"No, porque no puedo hacer un mal pisoteando a mis seres queridos sólo por mi propio éxito", , , 
NINGUNO,"Me parece que no sería  justo para nuestros familiares, ellos son los que nos apoyan  y tener  éxito a cambio del mal para un familiar no está nada bien ", , , 
NINGUNO,"No, ellos fueron que siempre estuvieron a mi lado y me apoyaron así­ que no lastimaria a mis seres queridos por avaricia", , , 
NINGUNO,"No, en definitiva no, me parece muy desagradecido pensar en el bien propio y dejar de lado a las personas que te apoyaron en todo momento, es verdad que en la vida debemos tomar sacrificios, pero también es bueno pensar en los demás.", , , 
NINGUNO,Nunca tomaría decisiones que perjudiquen a mi familia Ya que ellos son pilares fundamentales de mi vida., , , 
INESCRUPULOSO,Siempre tendría  en cuenta las opciones y eligiria la lo que menos afecte al vínculo familiar, , , 
INESCRUPULOSO,"no afectaria en nada si el proyecto o actividad que pretenda hacer sea buena y que sea util, estarian apoyando por que puedes ser inspiracion para el resto de sus familiares o sus futuras generaciones que venganen un futuro cercano", , , 
NINGUNO,"Si el  exito es hacer daño a los seres que mas quiero entonces no lo acepto, siempre tomaría desiciones pensando en las personas que estuvieron para mi siempre", , , 
NINGUNO,"no, porque en lo personal pienso que uno de los aspectos del éxito  radica en que tus seres queridos puedan disfrutarlo también, ya que muchas veces son ellos quienes te ayudan a conseguirlo.", , , 
NINGUNO,"NO, sea cual sea el ""éxito"", si es que afecta a nuestros seres queridos entonces no algo a valorar ", , , 
NINGUNO,Nuestros seres queridos son las personas que nos apoyan diariamente para cumplir nuestros objetivos por esa razón no sería  grato tomar una decisión que les afecte , , , 
NINGUNO," Considero desde mi punto de vista qué no, porque mis decisiones a lo largo de mi vida las tomarIa con mi familia, ellos son las personas que me han guiado y sobre todo ayudado a tomas las mejores decisiones.", , , 
NINGUNO,En mi opinión  personal considero que sea cual sea la decisión  que se nos presenten en la vida y que implique acciones negativas a algún familiar no me arriego a dicho tratado., , , 
INESCRUPULOSO,Pues las desiciones suelen ser de manera simple malas o buenas según la perspectivaDepende de cada uno si logra o deja que una desición afecte o de si es capaz de influir más de lo que debería, , , 
NINGUNO,"No, las decisiones que tomamos siempre las afectan sea para bien o para mal, lo bueno de las familias es que siempre nos apoyan, para que dejarlas a un lado sinla familia es la que pasa por los momentos malos y buenos, ellos no se escapan se mantienen. ", , , 
NINGUNO,"Podría decir que por mas que desees cambiar tu forma de ser y pases por tropiezos en la vida. Deberias pensar un poco mas en claro de como llegarí­a afectar esos cambios a tu familia y seres cercanos, da lo mejor de ti, se la diferencia, se agradecido", , , 
NINGUNO,no lo haria pues tomar ese tipo de decisiones q afecten directamente a mi familia no me haría feliz a mi. Siempre he dicho q la Dios y la familia están por encima de todo y siempre velará para q están bien ., , , 
NINGUNO,"En mi respuesta es un rotundo NO.Si para poder cumplir mi meta implica hacer daño algún ser querido o familia no lo haría, ya que ellos son base fundamental de mi logros.", , , 
NINGUNO,"No lo haría por qué son seres queridos, siendo desconocidos sería otro tema ", , , 
NINGUNO,Si una decisión implica afectar negativamente a mis seres queridos prefiero no tomarla., , , 
NINGUNO,Claro que no tendría primero que observar que mi éxito que no afecte a las personas que más quiero porque si no pues no seria éxito si ellos no están bien yo tampoco lo estaría., , , 
NINGUNO,"No, no lo creo. El motivo de tu éxito (En la mayoria de las ocasiones) Son en parte de tus seres queridos. Y tomar una decisión donde puedan ser afectados de manera directa y negativamente. Pues, es algo que nadie dirí­a un ""Si"".", , , 
NINGUNO,"No, ¿Que clase de reciprocidad a nuestros padres serí­a eso? Ese ""éxito"" conllevaria a dañar a mi familia, la cuál desde que nace a querido lo mejor para mí­, no harí­a eso jamás. La familia es y siempre sería primero.", , , 
NINGUNO,si fuera mi hijo pues buscaría ayuda profesional especializado en el caso de mi hijo para poder ayudarlo algún tratamiento si es posible, , , 
NINGUNO,lo ayudaría en todo lo posible, , , 
NINGUNO,Ninguna de las dos opciones, , , 
NINGUNO,lo amaría y lo cuidaría, , , 
NINGUNO,Lo tendría y le daría el amor y cuidado que se merece como cualquier otro hijo que tenga, , , 
NINGUNO,Lo cuidaría y lo ayudaria, , , 
NINGUNO,"Si a mi hijo le detectaran una malformación buscaría ayuda profesional para ayudarlo a salir adelante y estaría con el en todo su proceso ,no dejarlo solo Xk lo k le pase a mi hijo me pasa a mi ...Su felicidad y bienestar es la mía..", , , 
NINGUNO,"Ninguna de las opciones, seria inhumano eso", , , 
NINGUNO,"El amor de madre te impulsará a buscar de cualquier forma una ayuda para tu hijo, entonces es obvio que le darías la vida a ese bebé que tiene derecho a una oportunidad de ser feliz", , , 
NINGUNO,"Un hijo siempre es una bendición, he visto como familias han sacado adelante a sus hijos con problemas físicos y mentales, por ende no le negaría a mi hijo/a una oportunidad para vivir. Y lo ayudaría a superar cualquier momento de discriminación.", , , 
NINGUNO,Si la malformación hubiera sido detectada a buen tiempo yo no le permitiría nacer para evitar varias cosas, , , 
SUPERIORIDAD,"Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros 3 meses", , , 
SUPERIORIDAD,No haría eso, , , 
NINGUNO,pues si se diera el caso lo protegería mucho y lo apoyaria mucho dandole fuerzas que todo está bien y que lo único que importa es la salud de el y lo que digan las demás personas no tendría porque darle importancia., , , 
NINGUNO,"Yo lo cuidaría, lo llevaría donde profesionales en el tema para tener varias opiniones, sobre que tratamiento seguir.", , , 
NINGUNO,si no tuviera los recursos suficientes lo daría en adopción para que alguien pueda darle la vida que merece y que yo no podría ofrecerle, , , 
SUPERIORIDAD,"Trataría de agotar todas las alternativas para que su salud mejore, o darle una calidad de vida mientras permanezca a nuestro lado salvaguardar sus emociones, para que no se sienta como una carga ni sufra discriminación", , , 
NINGUNO,"Tendría al bebé, y lo ayudaría desde su nacimiento llevándolo a tratamientos, a la vez mientras sigue creciendo lo trataría de ayudar psicológicamente", , , 
NINGUNO,"Ninguna de esas opciones. Doy todo lo que tenga, hago lo que sea para tenerlas junto a mi SIEMPRE", , , 
NINGUNO,Intentaría buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopción a una persona que se pueda hacer responsable y pueda asumir los gastos, , , 
SUPERIORIDAD,"Somos nosotros los que elegimos procrear por lo que, se convierte en nuestra obligación el hacernos responsables de nuestras acciones... Esto incluye la paternidad ..", , , 
NINGUNO,"Si cabe la más remota posibilidad de que bajo mis cuidados tenga una vida lo suficientemente plena a pesar de alguna limitación congénita, por supuesto no permitiría que lo aparten de mi lado.", , , 
NINGUNO,"Al traer un hijo al mundo implica cuidarlo desde el momento en que vive, prefiero afrontar la situación y darle todo el amor, cariño y respeto que se merece. El camino será algo complicado pero aún así debemos hacer que viva de la mejor manera posible", , , 
NINGUNO,A criterio personal no pienso en hijos pero creo los seres humanos aprendemos la mayoría de cosas con adversidades y el enseñarle a vivir en este mundo sería todo un placer. El mundo juzga tengas o no defectos físicos., , , 
SUPERIORIDAD,"Desde la parte personal lo asumiría con todo el amor del mundo su cuidado y dedicarme a él, porque uno mismo fue el promotor de tener relación y a la vez un hijo, pero la voluntad divina no tenemos derecho de elegir", , , 
NINGUNO,"En mi opinión, si hay una posibilidad de poder ayudarlo lo haría, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valentía de hacerlo si pudiera realizar una interrupción del embarazo siempre y cuando este en lo primeros meses.", , , 
SUPERIORIDAD,"Ni lo daría en adopción, ni mucho menos dejaría que muera, es una persona que no tiene la culpa de nada y que merece tener las mismas oportunidades que las demás personas", , , 
NINGUNO,"En el momento en que decides ser padre toda responsabilidad cae sobre tus hombros , desamparar un hijo ante una adversidad no debería ni si quiera pensarse , solo cuidarlo aun más y ayudarlo para que también pueda tener las oportunidades de los demás", , , 
NINGUNO,Pues afrontaría la responsabilidad y lo cuidaría como se merece., , , 
NINGUNO,"Simplemente lo amo, y lucho porque es sea feliz, lo cuidaria siempre y no permitiría que nadie lo haga sentir menos", , , 
NINGUNO,"nisiquiera pensaría en  esas opciones, más bien buscaría alternativas que esté a mi disposición para poder brindarle bienestar, el tener un hijo implica responsabilidad sin importar las circunstancias, por eso debemos ser muy concientes antes de tenerlos.", , , 
NINGUNO,"Es evidente que las mal formaciones son consecuencias que ocurren dentro del desarrollo fetal, por ello es importante que la salud de los padres sea la correcta y lleven un control medico pertinente. Es claro que si se lleva a cabalidad lo antes descrito no habrá malformaciones.", , , 
NINGUNO,"Nos encontramos en una era donde la tolerancia asia los de más es signo de respeto, el cual el amor por un hijo debe ser incondicional por lo cual tu comadres , amas sin tapujos a tu hijo , siempre abra una solución en el caso de la medicina .", , , 
NINGUNO,"Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podría optar por la adopcion", , , 
SUPERIORIDAD,"Lo ayudaría, lo cuidaría porque primero es ser Padre, más grande es la responsabilidad, indistintamente de la discapacidad que tenga ", , , 
NINGUNO,"Lo cuidaría con todos los esfuerzos posibles, ya que es mi responsabilidad cómo madre.Contar o no con los recursos no es un impedimento para asumir mi deber paternal", , , 
NINGUNO,"Es una gran responsabilidad,  pero si a momento de haber nacido el bebé me llegará a enterar que me hijo ha nacido con alguna anomalía, lo cuidaría  porque es una vida y aunque existan sin números de obstáculos tendrá oportunidades para dejar un legado", , , 
NINGUNO,no haría ninguna de esas cosas al contrario como padre seguiría en pie de lucha hasta el final para que mi hijo se sienta bien y sea feliz a pesar de las malas circunstancias que se presenten a lo largo de su vida por ese problema de malformación, , , 
NINGUNO,"Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminación y lo difícil que llega a ser la vida para la persona y la familia, así que si es un caso muy grave, si interrumpiría el embarazo.", , , 
SUPERIORIDAD,"Hay muchos factores que influyen en la decisión, pero si esa noticia me llegara en el embarazo de poca gestación realizaría un aborto, pero si ya es avanzada entonces lo tendría y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daría en adopción.", , , 
SUPERIORIDAD,"En la vida toca enfrentarse  a toda situación, si me tocara algo similar aceptaría con amor y sacrificio. Porque todo tiene un proposito.", , , 
NINGUNO,"Si a mi hijo le detectan una malformacion, debio ser por falto de cuidado en el embarazo o por causas geneticas. No haria ninguna de esas opciones, seria un motivo mas para seguir adelante, enseñandole que todo se puede logar con esfuerzo, un hijo no se puede rechazar ni dejarlo.", , , 
NINGUNO,Si a mi hijo le detectan algo así yo lo trataría como mi hijo igual. Lo cuidaría y le enseñaría a que a pesar de todo el puede salir adelante, , , 
NINGUNO,"Si se da el caso y estoy en la posibilidad de abortar, lo haría, pero si no es así, trataría de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre será incondicional para él.", , , 
SUPERIORIDAD,"Es mi hijo, no lo daría en adopción por aspecto físico ni por algún otro tipo de situaciones inusuales, mucho menos la muerte, lo criaría con todo el amor que un padre podría ofrecer, una malformación no es motivo de abandono bajo ninguna justificación.", , , 
NINGUNO,Preferiría enterarme durante el embarazo para interrumpir o buscar una solución para que el niño no sufra. Si no es el caso cuidarlo y darle la mejor vida posible como un ser humano normal., , , 
SUPERIORIDAD,"La decisión es de cada persona tener un hijo con lleva mucha responsabilidad ,tiempo ,amor y posibilidades económicas Un hijo deben nacer en armonía no en un lugar de odio y rechazo además poder afrontar ese enfermedad si se puede si la decisión es tenerlo.", , , 
NINGUNO,"Ninguna de las dos, como padres responsables lo primordial es brindarle una familia y crianza acorde a su enfermedad, siendo consientes lo  que conlleva convertirse en padres.", , , 
NINGUNO,"Se deben estudiar todas las circunstancias, el traer un hijo que tenga algún tipo de malformación que le cueste realizar alguna actividad puede sobrellevar muchos gastos, obviamente el abandonarlo no es la solución, pero si se deberían analizar las posibilidades de vida que tenga", , , 
NINGUNO,Obviamente lo cuidaría y buscaría un buen tratamiento para tratar su malformación pero si no tengo los recursos lo daría en adopción para que otra familia pueda cuidarlo., , , 
SUPERIORIDAD,Creo que lo cuidaría con mucho afecto y lo protegería mucho para que nada malo le pasara, , , 
NINGUNO,"Es muy importante conocer el grado de dificultad que tuviera el bebé y si sé que sufriría mucho ya sea por discriminación o por la misma enfermedad, elegiría la segunda opción, sin embargo si hay posibilidades de una mejoría claramente lo cuidaría.", , , 
SUPERIORIDAD,Realmente los hijos son algo que en este tiempo creo que se puede decidir a sí lo quieres tener o no! Sin embargo si una persona pienso la cual haya querido ser madre o padre debera amarlo así el cuente con una malformación o no., , , 
NINGUNO,Sí estámos a tiempo si le haría un tratamiento sino aceptarlo como es , , , 
NINGUNO,"Si se diera el caso, asumiría la responsabilidad de tenerlo con el cariño y amor de una madre, y en compañía de un profesional para recibir apoyo y poder incluirlo a la sociedad sin ningún tipo de inseguridad y una alta autoestima sea cual sea la malformación.", , , 
NINGUNO,Asumiría la responsabilidad e iría en busca de un profesional y buscar opciones para que tenga una vida normal como todos los niños., , , 
NINGUNO,"Lo ideal sería que antes de nacer el niño esté en tratamiento médico hacer lo que se pueda para que no presente problemas pero si no se puede mejorar, aceptarlo tal y cómo es", , , 
NINGUNO,"Para un padre todo hijo es igual, e importante, pero si está en las posibilidades mejorar la calidad de vida de su hijo, pues lo haría.", , , 
NINGUNO,Lo ayudaría en todo lo posible y lo amaría mucho., , , 
NINGUNO,en mi opinión yo si daría en adopción a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor, , , 
SUPERIORIDAD,"Si se detecta antes de nacer consideraría que sea abortado, por qué viene a sufrir y tendría situaciones difíciles y una mala calidad de vida, si es cuando ya nació lo cuidaría y apoyaría en todo lo que pueda.", , , 
SUPERIORIDAD,"No lo daría en adopción, porque desde el momento que se decide ser padre se debe asumir la responsabilidad. Lo cuidaría  y protegería.", , , 
NINGUNO, los hijos son una parte buena para cada madre y las mamas sobre e amor y el afan de protegerlos  van a quererlos asi el niño tenga alguna malformacion o no sin embargo no todas compartimos los mismos criterios y se respeta., , , 
SUPERIORIDAD,"Debemos de educar bien a los hijos para que no sufra de discriminación, pero más también es decir o preguntara los hijos si no está pasando algo que lo hace sentir más a los demás para ayudarlos", , , 
NINGUNO,"Ni lo uno ni lo otro, antes de tener a un niño se debe de tener presente  que es un ser humano y al menos tenemos los recursos necesarios para traerlo al mundo, y si esto llegase a suceder buscaría de la mejor manera a especialista que puedan ayudarlo a sobrellevar su enfermedad.", , , 
NINGUNO,Lo ayudaría en todo lo posible y lo amaría mucho., , , 
NINGUNO,"Si al tener un hijo con malformación, no lo daría por adopción ni mucho menos dejarlo que muera, mi hijo tendrá esa oportunidad de vida en el que nosotros como sus padres lo cuidemos con cariño y amor, con el fin de que el disfrute la vida que se le ha dado.", , , 
NINGUNO,Prefiero tenerlo a que darlo en adopción porque hacer eso estaría mal y no es de humanos y lo cuidaria igual porque el es igual a todos nosotros.. Aunque tenga alguna deformación no lo hace diferente a nosotros, , , 
NINGUNO,Prefiero tenerlo a que darlo en adopción porque hacer eso estaría mal y no es de humanos y lo cuidaria igual porque el es igual a todos nosotros porque tenga alguna deformación no lo hace diferente a nosotros...., , , 
NINGUNO,"Pues tal vez buscara ayuda en centros de rehabilitación, iglesias, o terapiay apoyarlo de todas las formas posibles", , , 
NINGUNO,"Claramente lo ayudaria en todo lo que pudiera, y lo apoyaría en todo, pero no me gustaría ninguna de esas opciones dadas", , , 
NINGUNO,No aceptaría ninguna opción más bien me haría a cargo de él y lo necesario tanto sentimental como económicamente apoyándolo, , , 
NINGUNO,Desde un principio que es ingendrado ya es una vida.Debemos ser responsables con nuestro cuerpo y cuidarlo.Un niñ@ siempre será una bendición, , , 
NINGUNO," No daría a mi hijo por nada del mundo a nadie sea lo que sea que tenga, ya que es fruto de mi amor y lo que Dios me ha enviado para cuidarlo de todo mal.", , , 
NINGUNO, me quedo con el y lo criaría con muchisimo amor, , , 
NINGUNO,Solo hay dos opciones en base a la pregunta: adopción  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos médicos. Preferiría que viva así sea con alguien más., , , 
